Iteration,Residual
4.760000000000000000e+02,3.071258779985485798e+00
4.770000000000000000e+02,3.134010525092475685e+00
4.780000000000000000e+02,3.322095849284292246e+00
4.790000000000000000e+02,3.078855698570661659e+00
4.800000000000000000e+02,2.887652009356528104e+00
4.810000000000000000e+02,2.811533113230693548e+00
4.820000000000000000e+02,2.912426775560394976e+00
4.830000000000000000e+02,2.781666450279070890e+00
4.840000000000000000e+02,2.584126309339469074e+00
4.850000000000000000e+02,2.384801787405397722e+00
4.860000000000000000e+02,2.407654931582065228e+00
4.870000000000000000e+02,2.462543879140047576e+00
4.880000000000000000e+02,2.602922778047457975e+00
4.890000000000000000e+02,2.650488935505638022e+00
4.900000000000000000e+02,2.403055850176150088e+00
4.910000000000000000e+02,2.257827260956091653e+00
4.920000000000000000e+02,2.067609401382537460e+00
4.930000000000000000e+02,2.217972879906735084e+00
4.940000000000000000e+02,2.465988683326221231e+00
4.950000000000000000e+02,2.357875660742713819e+00
4.960000000000000000e+02,2.143602735733009190e+00
4.970000000000000000e+02,1.842689661523942091e+00
4.980000000000000000e+02,1.805104330157540238e+00
4.990000000000000000e+02,1.932368144384099873e+00
5.000000000000000000e+02,2.021483551429113401e+00
5.010000000000000000e+02,2.026435527336772680e+00
5.020000000000000000e+02,2.126998631451107791e+00
5.030000000000000000e+02,1.878147328152722562e+00
5.040000000000000000e+02,1.697227395778775794e+00
5.050000000000000000e+02,1.619530171276912123e+00
5.060000000000000000e+02,1.650348033667598413e+00
5.070000000000000000e+02,1.711785637209692679e+00
5.080000000000000000e+02,1.846007606800625922e+00
5.090000000000000000e+02,1.982422970033996812e+00
5.100000000000000000e+02,1.874712504519118417e+00
5.110000000000000000e+02,1.747348182498198677e+00
5.120000000000000000e+02,1.811856090801891028e+00
5.130000000000000000e+02,1.794047343894997981e+00
5.140000000000000000e+02,1.978047952540734622e+00
5.150000000000000000e+02,2.089445838358886753e+00
5.160000000000000000e+02,2.248083182546820602e+00
5.170000000000000000e+02,1.925076916845487984e+00
5.180000000000000000e+02,1.783831543103018058e+00
5.190000000000000000e+02,1.645333727955450076e+00
5.200000000000000000e+02,1.579589239222819463e+00
5.210000000000000000e+02,1.506099585284178088e+00
5.220000000000000000e+02,1.645125423662348041e+00
5.230000000000000000e+02,1.574189808711949690e+00
5.240000000000000000e+02,1.528636448681057303e+00
5.250000000000000000e+02,1.325944305307371618e+00
5.260000000000000000e+02,1.288822969422619202e+00
5.270000000000000000e+02,1.283913958251595044e+00
5.280000000000000000e+02,1.454370599060746949e+00
5.290000000000000000e+02,1.689530027911715582e+00
5.300000000000000000e+02,1.731736466401117891e+00
5.310000000000000000e+02,1.675556655899795189e+00
5.320000000000000000e+02,1.546275234313556846e+00
5.330000000000000000e+02,1.498585985064999848e+00
5.340000000000000000e+02,1.477219630274545947e+00
5.350000000000000000e+02,1.582692186111005261e+00
5.360000000000000000e+02,1.645412393293562925e+00
5.370000000000000000e+02,1.511798610383351393e+00
5.380000000000000000e+02,1.360295054845271023e+00
5.390000000000000000e+02,1.233422804821456165e+00
5.400000000000000000e+02,1.285073278526195351e+00
5.410000000000000000e+02,1.206392731247749595e+00
5.420000000000000000e+02,1.303971959886897070e+00
5.430000000000000000e+02,1.533144645727711808e+00
5.440000000000000000e+02,1.441220174400003495e+00
5.450000000000000000e+02,1.357212287108801929e+00
5.460000000000000000e+02,1.188497542440353882e+00
5.470000000000000000e+02,1.209720872925214907e+00
5.480000000000000000e+02,1.205778384921349922e+00
5.490000000000000000e+02,1.214111761509837573e+00
5.500000000000000000e+02,1.235285196381660899e+00
5.510000000000000000e+02,1.443174759115196659e+00
5.520000000000000000e+02,1.493997781070568465e+00
5.530000000000000000e+02,1.465369367124441657e+00
5.540000000000000000e+02,1.288283783880641131e+00
5.550000000000000000e+02,1.255604220691472150e+00
5.560000000000000000e+02,1.278748651286499172e+00
5.570000000000000000e+02,1.359456780123600383e+00
5.580000000000000000e+02,1.477167986343655315e+00
5.590000000000000000e+02,1.507555757481631176e+00
5.600000000000000000e+02,1.353732525265624709e+00
5.610000000000000000e+02,1.230926489178056915e+00
5.620000000000000000e+02,1.155657912626132600e+00
5.630000000000000000e+02,1.261090984653560509e+00
5.640000000000000000e+02,1.320410838171557355e+00
5.650000000000000000e+02,1.348096563362973344e+00
5.660000000000000000e+02,1.267284053278544764e+00
5.670000000000000000e+02,1.054964933511633340e+00
5.680000000000000000e+02,1.044530215997348410e+00
5.690000000000000000e+02,1.084563789147341861e+00
5.700000000000000000e+02,1.210803655984699745e+00
5.710000000000000000e+02,1.285450607164189130e+00
5.720000000000000000e+02,1.229072838719245553e+00
5.730000000000000000e+02,1.119968659256969090e+00
5.740000000000000000e+02,1.145809050932981243e+00
5.750000000000000000e+02,1.137894673696522974e+00
5.760000000000000000e+02,1.138565202232190821e+00
5.770000000000000000e+02,1.065380790651190068e+00
5.780000000000000000e+02,9.888221308569405954e-01
5.790000000000000000e+02,9.410278807595617856e-01
5.800000000000000000e+02,8.496576080175711754e-01
5.810000000000000000e+02,9.049914861208123718e-01
